  4.7725E-01  3.6434E-02  5.6154E-01  9.4904E-03  8.2671E+00  1.2482E+00  2.4888E-01  3.8750E+01  2.2289E+01
  5.0823E-01  2.7068E-02  6.5456E-01  5.1068E-03  1.2401E+01  1.2758E+00  3.1055E-01  5.5629E+01  2.2289E+01
  5.5510E-01  1.8486E-02  7.4395E-01  1.9073E-03  2.3358E+01  1.1864E+00  3.2238E-01  7.9091E+01  2.2289E+01
  5.9807E-01  1.1115E-02  8.4151E-01  5.4453E-04  6.3823E+01  1.2461E+00  3.4013E-01  1.3878E+02  2.2289E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  3.9465E-01  5.9067E-01  3.0000E+00  5.9254E-01  1.9521E+00  2.1476E+01
  1.7922E-02  2.8292E-01  7.5996E-01  1.1040E+00  3.1038E-01  5.9421E-01  3.6558E-01  2.8407E+00  2.1476E+01
  9.2510E-03  1.0982E-01  1.1411E+00  4.8356E-02  2.7589E+00  1.3325E+00  6.9607E-01  7.1351E+00  2.1476E+01
  1.0911E-01  8.2828E-02  2.8080E-01  3.4648E-02  3.1742E+00  7.9229E-01  1.5197E-01  1.2196E+01  2.1476E+01
  2.7086E-01  4.8170E-02  3.0929E-01  2.5141E-02  2.5993E+00  7.7963E-01  6.0327E-02  3.2318E+01  2.1476E+01
  4.1479E-01  3.5932E-02  4.1007E-01  1.2511E-02  7.0575E+00  1.2554E+00  1.4633E-01  3.2783E+01  2.1476E+01
  5.2924E-01  2.5054E-02  5.7878E-01  5.7085E-03  1.1814E+01  1.2093E+00  2.1688E-01  4.8108E+01  2.1476E+01
  5.5656E-01  1.5504E-02  7.2236E-01  1.9709E-03  2.6512E+01  1.2059E+00  3.0751E-01  1.1112E+02  2.1476E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  4.9597E-01  5.8094E-01  3.0000E+00  4.9075E-01  1.9859E+00  2.2222E+01
  3.9947E-02  3.2341E-01  1.4409E+00  9.4733E-01  4.0620E-01  7.5762E-01  1.7694E-01  2.1711E+00  2.2222E+01
  2.8875E-02  6.6824E-01  6.5028E-02  2.4288E-01  5.7155E-01  5.8835E-01  1.6175E-01  9.1588E+00  2.2222E+01
  1.5176E-02  1.2682E-01  8.0360E-02  2.8978E-02  3.3661E+00  8.0214E-01  2.8008E-01  7.2069E+00  2.2222E+01
  3.0785E-02  5.8823E-02  8.6306E-02  2.0395E-02  5.7000E+00  9.8294E-01  8.0106E-02  2.4608E+00  2.2222E+01
  1.5001E-01  4.5905E-02  1.9361E-01  2.4977E-02  2.1673E+00  7.6503E-01  1.2219E-01  4.8700E+01  2.2222E+01
  3.6980E-01  3.0600E-02  4.3257E-01  8.7798E-03  7.9387E+00  1.3713E+00  2.9423E-01  4.7744E+01  2.2222E+01
  5.6908E-01  1.8747E-02  6.0783E-01  2.6665E-03  1.7439E+01  1.2704E+00  2.4196E-01  4.7766E+01  2.2222E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  5.5814E-01  5.5354E-01  2.9762E+00  4.4783E-01  1.9908E+00  2.2144E+01
  2.3880E-02  4.3943E-01  2.5258E+00  1.2078E+00  3.9191E-01  8.7471E-01  1.5026E-01  4.7623E+00  2.2144E+01
  1.6308E-02  9.9814E-01  4.4408E-02  3.0264E-01  5.5786E-01  5.9349E-01  4.8622E-02  1.0771E+01  2.2144E+01
  2.6681E-01  4.3837E-01  4.2115E-01  2.7407E-02  4.3816E+00  8.7733E-01  2.3378E-01  2.6868E+00  2.2144E+01
  2.6465E-01  1.5640E-01  3.4354E-01  5.7967E-02  8.8712E-01  6.6547E-01  3.8720E-01  2.7879E+01  2.2144E+01
  2.5655E-01  9.1432E-02  3.0537E-01  2.6686E-02  2.3693E+00  1.1820E+00  3.7806E-01  3.7374E+01  2.2144E+01
  1.4631E-01  4.0995E-02  2.2447E-01  1.8363E-02  1.8716E+00  6.5285E-01  2.5562E-01  5.2010E+01  2.2144E+01
  4.3323E-01  2.3398E-02  4.3753E-01  7.5772E-03  9.4204E+00  1.1785E+00  1.8140E-01  6.9808E+01  2.2144E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  6.2257E-01  5.3020E-01  2.9759E+00  4.0338E-01  2.0053E+00  2.2066E+01
  2.0892E-02  3.1679E-01  2.5007E+00  2.4273E+00  3.0000E-01  7.0327E-01  3.0935E-03  1.5000E+00  2.2066E+01
  1.2311E-02  1.1458E+00  6.4789E-02  1.8269E-01  5.7343E-01  5.7376E-01  3.2831E-01  1.5000E+00  2.2066E+01
  1.6812E-01  4.7222E-01  2.1263E-01  2.3246E-02  2.6312E+00  7.7690E-01  2.9253E-01  2.2374E+00  2.2066E+01
  2.6573E-01  3.6534E-01  4.0540E-01  7.7610E-02  1.3247E+00  6.1077E-01  6.1764E-02  3.5574E+00  2.2066E+01
  2.8869E-01  1.8174E-01  2.7613E-01  5.2975E-02  1.2001E+00  9.1775E-01  3.1083E-01  3.0225E+01  2.2066E+01
  2.9133E-01  1.3613E-01  4.7179E-01  2.9668E-02  1.6128E+00  6.8044E-01  4.0799E-01  4.0514E+01  2.2066E+01
  3.3458E-01  5.3135E-02  5.1352E-01  1.1386E-02  3.8579E+00  7.1568E-01  2.7559E-01  7.6646E+01  2.2066E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  6.8613E-01  4.9452E-01  2.8661E+00  3.7838E-01  2.0115E+00  2.1995E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  1.2235E-02  4.0048E+00  1.2045E+00  7.8686E-01  1.5000E+00  2.1995E+01
  5.6490E-01  7.2483E+00  1.0189E-01  3.3368E-02  1.3311E+00  7.3776E-01  7.2738E-01  1.5605E+00  2.1995E+01
  5.1944E-03  2.8010E+00  6.3033E-01  1.6386E-02  1.9991E+00  7.2167E-01  8.2605E-01  2.4701E+00  2.1995E+01
  9.4472E-02  7.5261E-01  4.9385E-01  3.8300E-02  1.1012E+00  5.7430E-01  6.4758E-01  3.7099E+00  2.1995E+01
  1.6265E-01  5.6554E-01  4.6755E-01  1.3332E-01  1.5137E+00  8.1256E-01  1.2021E-01  3.0985E+01  2.1995E+01
  1.9687E-01  2.0054E-01  2.1912E-01  5.9871E-02  1.6128E+00  8.4736E-01  1.8198E-01  3.6219E+01  2.1995E+01
  2.3761E-01  9.7486E-02  2.1949E-01  3.0672E-02  2.7097E+00  1.2078E+00  2.0994E-01  5.7920E+01  2.1995E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  7.5036E-01  4.6319E-01  2.6814E+00  3.6052E-01  2.0303E+00  2.1818E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  7.7754E-03  5.6039E+00  1.3272E+00  8.4444E-01  1.5000E+00  2.1818E+01
  6.7582E-01  6.7737E+00  1.2899E-01  2.6482E-02  1.4769E+00  7.6408E-01  6.4680E-01  1.5000E+00  2.1818E+01
  4.5674E-03  1.4452E+00  2.4425E+00  1.4521E-02  1.7953E+00  7.0399E-01  8.4127E-01  1.9524E+00  2.1818E+01
  4.2336E-02  5.0070E-01  2.8523E-01  9.7584E-03  2.4859E+00  7.1697E-01  7.4810E-01  2.5106E+00  2.1818E+01
  1.4598E-02  9.4704E-02  1.1704E+00  2.1071E-01  1.6549E+00  9.9814E-01  4.9368E-02  3.4325E+01  2.1818E+01
